"ad_date","source","campaign_name","audience_segment","total_spend","total_impressions","total_reach","total_clicks","total_leads","total_value","utm_campaign"
2021-07-23,facebook,Wholesale,Interests,9548,6440,20636,95,3,13308,hobby
2021-07-23,facebook,Wholesale,Wide,10882,25525,13780,87,2,9738,cheap
2021-07-23,google,Crazy discounts,Improvement,907,8346,5716,134,2,964,
2021-07-23,google,Electronics,Narrow,17467,55943,59874,330,5,27647,discounts
2021-07-23,google,New items,Development,4355,14687,9153,186,4,5612,
2021-07-23,google,Wholesale,Interests,3200,3998,22619,63,3,3920,hobby
2021-07-24,facebook,Crazy discounts,Improvement,873,27815,5777,88,1,1356,
2021-07-24,facebook,Electronics,Narrow,34395,31673,75106,728,8,57383,discounts
2021-07-24,facebook,Lookalike,Broad,54497,153367,247253,512,9,81684,you_might_like
2021-07-24,facebook,Lookalike,Broad new,1321,15397,6368,254,1,2124,you_might_like
2021-07-24,facebook,New items,Development,6078,20553,12818,239,3,9015,
2021-07-24,facebook,Promos,Parents,1201,23463,3567,130,1,2239,discounts
2021-07-24,facebook,Wholesale,Interests,10352,25178,4821,35,5,17028,hobby
2021-07-24,facebook,Wholesale,Wide,7480,17355,4925,124,1,9378,cheap
2021-07-24,google,Crazy discounts,Improvement,1665,20335,19227,312,6,1865,
2021-07-24,google,Electronics,Narrow,14525,33094,64572,551,8,10936,discounts
2021-07-24,google,Wholesale,Wide,9283,13839,2397,36,4,7737,cheap
2021-07-25,facebook,Crazy discounts,Improvement,1965,15049,10404,197,5,2661,
2021-07-25,facebook,Electronics,Narrow,6744,97650,29808,545,1,10991,discounts
2021-07-25,facebook,Lookalike,Broad,37055,43544,198449,2204,43,59515,you_might_like
2021-07-25,facebook,Lookalike,Broad new,1482,3700,5055,36,1,1920,you_might_like
2021-07-25,facebook,New items,Development,7311,7299,9409,256,1,11130,
2021-07-25,facebook,Promos,Parents,3831,16337,8714,130,3,7242,discounts
2021-07-25,facebook,Wholesale,Interests,6617,23098,9599,95,0,11148,hobby
2021-07-25,facebook,Wholesale,Wide,10514,11178,6541,101,5,10012,cheap
2021-07-25,google,Crazy discounts,Improvement,1369,7755,2424,54,5,2235,
2021-07-25,google,Electronics,Narrow,25067,81436,73851,462,10,31309,discounts
2021-07-25,google,New items,Development,2328,15543,7004,190,4,1752,
2021-07-26,facebook,Crazy discounts,Improvement,1615,11088,5605,119,6,1429,
2021-07-26,facebook,Electronics,Narrow,13942,62018,43052,468,5,17915,discounts
2021-07-26,facebook,Lookalike,Broad,21521,84220,37566,342,33,17642,you_might_like
2021-07-26,facebook,Lookalike,Broad new,2812,10877,4307,30,3,2305,you_might_like
2021-07-26,facebook,Promos,Parents,3380,21674,9361,97,1,6244,discounts
2021-07-26,facebook,Wholesale,Interests,7967,5925,13915,153,4,6537,hobby
2021-07-26,facebook,Wholesale,Wide,1777,9680,4967,85,2,2892,cheap
2021-07-26,google,Crazy discounts,Improvement,2934,15829,16300,30,4,4163,
2021-07-26,google,New items,Development,5998,4575,11311,176,2,4528,
2021-07-26,google,Promos,Parents,2098,9476,7428,88,1,2132,discounts
2021-07-26,google,Wholesale,Wide,2296,12112,10866,59,3,3539,cheap
2021-07-27,facebook,Crazy discounts,Improvement,3121,6425,18325,264,2,2681,
2021-07-27,facebook,Electronics,Narrow,7866,95014,121574,157,5,7537,discounts
2021-07-27,facebook,Lookalike,Broad,44489,86197,89358,434,34,74211,you_might_like
2021-07-27,facebook,Lookalike,Broad new,4941,12652,13712,75,1,8604,you_might_like
2021-07-27,facebook,New items,Development,2684,9077,10492,340,5,2200,
2021-07-27,facebook,Promos,Parents,5041,20896,15116,161,2,7889,discounts
2021-07-27,facebook,Wholesale,Interests,2745,7964,6523,103,4,4641,hobby
2021-07-27,facebook,Wholesale,Wide,1776,7992,8259,36,1,3035,cheap
2021-07-27,google,Crazy discounts,Improvement,2343,10861,15482,131,1,2668,
2021-07-27,google,Electronics,Narrow,6797,82097,58744,197,14,7038,discounts
2021-07-27,google,New items,Development,5101,7527,2863,138,5,7968,
2021-07-27,google,Promos,Parents,7242,23576,14941,117,3,11135,discounts
2021-07-27,google,Wholesale,Interests,8648,4674,5005,109,5,7126,hobby
2021-07-28,facebook,Crazy discounts,Improvement,2858,12238,17519,227,4,2645,
2021-07-28,facebook,Electronics,Narrow,25699,95050,84352,780,13,26478,discounts
2021-07-28,facebook,Lookalike,Broad,32881,62145,132106,1131,21,51180,you_might_like
2021-07-28,facebook,Lookalike,Broad new,3149,14753,13880,105,0,4368,you_might_like
2021-07-28,facebook,New items,Development,3331,6557,4999,434,7,4087,
2021-07-28,facebook,Promos,Parents,2739,5669,10752,54,3,6593,discounts
2021-07-28,facebook,Wholesale,Interests,7413,17593,17256,110,3,12086,hobby
2021-07-28,facebook,Wholesale,Wide,2498,11141,11679,46,0,3842,cheap
2021-07-28,google,Crazy discounts,Improvement,2658,9243,2533,61,2,3597,
2021-07-28,google,Electronics,Narrow,29119,88994,78952,160,5,19570,discounts
2021-07-28,google,New items,Development,5794,18475,13065,174,7,5217,
2021-07-28,google,Wholesale,Interests,3451,19365,19305,96,2,4065,hobby
2021-07-28,google,Wholesale,Wide,5338,2785,3676,51,2,6131,cheap
2021-07-29,facebook,Crazy discounts,Improvement,1976,11999,18200,166,4,2645,
2021-07-29,facebook,Electronics,Narrow,25988,34908,50855,266,2,31856,discounts
2021-07-29,facebook,Lookalike,Broad,27989,127024,87997,705,11,30018,you_might_like
2021-07-29,facebook,Lookalike,Broad new,4292,4732,4229,62,3,3906,you_might_like
2021-07-29,facebook,New items,Development,2597,10931,5784,84,4,2547,
2021-07-29,facebook,Promos,Parents,4009,13349,10713,34,1,6536,discounts
2021-07-29,facebook,Wholesale,Interests,4601,11279,7087,49,1,6122,hobby
2021-07-29,facebook,Wholesale,Wide,6213,6399,12479,41,1,9051,cheap
2021-07-29,google,Crazy discounts,Improvement,1895,18703,14297,151,1,1294,
2021-07-29,google,Electronics,Narrow,17201,59838,9599,324,1,14485,discounts
2021-07-29,google,New items,Development,461,2627,7939,51,0,493,
2021-07-29,google,Promos,Parents,4158,14920,16909,147,0,4722,discounts
2021-07-30,facebook,Electronics,Narrow,5775,43594,108498,173,14,6081,discounts
2021-07-30,facebook,Lookalike,Broad,36739,89697,116004,380,24,37448,you_might_like
2021-07-30,facebook,Lookalike,Broad new,1111,14881,12059,78,2,1513,you_might_like
2021-07-30,facebook,New items,Development,1193,2360,8370,231,2,947,
2021-07-30,facebook,Wholesale,Interests,5274,16461,9076,155,1,8271,hobby
2021-07-30,facebook,Wholesale,Wide,1820,8898,7105,26,2,1966,cheap
2021-07-30,google,Crazy discounts,Improvement,853,6023,2467,102,6,761,
2021-07-30,google,Electronics,Narrow,26785,19665,17836,283,5,27070,discounts
2021-07-30,google,Promos,Parents,1128,13848,17374,34,4,1531,discounts
2021-07-30,google,Wholesale,Interests,2057,5126,2884,126,3,2824,hobby
2021-07-30,google,Wholesale,Wide,2848,8809,1036,18,2,4109,cheap
2021-07-31,facebook,Crazy discounts,Improvement,2047,9815,15198,269,7,2007,
2021-07-31,facebook,Lookalike,Broad,24950,25751,122934,1223,5,22109,you_might_like
2021-07-31,facebook,Lookalike,Broad new,2691,14538,8288,176,1,4241,you_might_like
2021-07-31,facebook,New items,Development,760,13652,11973,64,4,674,
2021-07-31,facebook,Promos,Parents,2591,25030,7058,40,1,5154,discounts
2021-07-31,facebook,Wholesale,Interests,5840,5377,5508,155,3,5631,hobby
2021-07-31,facebook,Wholesale,Wide,5074,7114,9727,28,2,5813,cheap
2021-07-31,google,Crazy discounts,Improvement,1237,2794,10060,212,6,842,
2021-07-31,google,Electronics,Narrow,13739,94422,15410,158,5,15424,discounts
2021-07-31,google,New items,Development,2068,13689,8884,36,2,2874,
2021-07-31,google,Promos,Parents,2320,18822,5078,97,1,2835,discounts
2021-07-31,google,Wholesale,Interests,6409,3123,16542,131,1,9958,hobby
2021-07-31,google,Wholesale,Wide,4909,6782,2099,15,1,5674,cheap
2021-08-01,facebook,Crazy discounts,Improvement,2752,8941,23962,205,6,2881,
2021-08-01,facebook,Electronics,Narrow,25484,36102,23314,268,7,23380,discounts
2021-08-01,facebook,Lookalike,Broad,29792,96408,85368,1283,16,40455,you_might_like
2021-08-01,facebook,Lookalike,Broad new,2634,7080,6191,87,5,2633,you_might_like
2021-08-01,facebook,New items,Development,5172,21354,13183,273,2,4268,
2021-08-01,facebook,Promos,Parents,3908,10525,8007,40,3,6688,discounts
2021-08-01,facebook,Wholesale,Interests,6789,5500,17599,37,5,9046,hobby
2021-08-01,facebook,Wholesale,Wide,3197,5694,10211,36,3,2995,cheap
2021-08-01,google,Crazy discounts,Improvement,2413,20698,20302,179,9,2370,
2021-08-01,google,Electronics,Narrow,7819,13660,38512,397,0,7841,discounts
2021-08-01,google,New items,Development,1158,16962,11460,140,3,1555,
2021-08-01,google,Wholesale,Interests,7044,3679,5485,127,6,7396,hobby
2021-08-01,google,Wholesale,Wide,3321,8170,5764,16,1,3466,cheap
2021-08-02,facebook,Brand,Reach 2,603,7522,5144,11,0,494,recognition
2021-08-02,facebook,Crazy discounts,Improvement,2350,11764,5785,260,7,3189,
2021-08-02,facebook,Electronics,Narrow,6877,88247,102221,498,6,9731,discounts
2021-08-02,facebook,Lookalike,Broad,23159,34744,100562,1413,8,19194,you_might_like
2021-08-02,facebook,Lookalike,Broad new,4608,11202,15743,241,5,5981,you_might_like
2021-08-02,facebook,Promos,Parents,4617,27888,10423,181,2,7054,discounts
2021-08-02,facebook,Wholesale,Interests,7714,27380,10575,146,5,11913,hobby
2021-08-02,facebook,Wholesale,Wide,3577,4151,6889,16,1,3001,cheap
2021-08-02,google,Crazy discounts,Improvement,1587,9059,15255,160,9,1226,
2021-08-02,google,Electronics,Narrow,24147,55535,85747,330,2,32438,discounts
2021-08-02,google,New items,Development,3279,7803,15570,218,1,3901,
2021-08-02,google,Promos,Parents,3599,14347,11075,52,2,3896,discounts
2021-08-02,google,Wholesale,Wide,2391,4220,9158,34,2,3453,cheap
2021-08-03,facebook,Brand,Reach 2,640,15864,12990,4,0,1049,recognition
2021-08-03,facebook,Crazy discounts,Improvement,1141,8907,24735,118,5,981,
2021-08-03,facebook,Electronics,Narrow,15930,77477,45479,886,1,13226,discounts
2021-08-03,facebook,Lookalike,Broad,21654,83830,136611,406,11,28806,you_might_like
2021-08-03,facebook,Lookalike,Broad new,7093,8709,12438,155,1,7536,you_might_like
2021-08-03,facebook,New items,Development,3753,14489,12640,90,0,4879,
2021-08-03,facebook,Wholesale,Interests,12305,15361,19676,292,6,12287,hobby
2021-08-03,facebook,Wholesale,Wide,2039,4719,4307,10,1,1760,cheap
2021-08-03,google,Crazy discounts,Improvement,1617,17519,22746,138,1,1085,
2021-08-03,google,Promos,Parents,5020,11447,7594,104,0,7294,discounts
2021-08-03,google,Wholesale,Interests,7366,28850,6535,53,8,5057,hobby
2021-08-04,facebook,Brand,Reach 2,846,6563,17905,7,0,1304,recognition
2021-08-04,facebook,Crazy discounts,Improvement,3031,19522,25297,582,2,3997,
2021-08-04,facebook,Electronics,Narrow,19006,98663,53354,728,5,18634,discounts
2021-08-04,facebook,Lookalike,Broad,26537,143900,65246,1499,31,28809,you_might_like
2021-08-04,facebook,Lookalike,Broad new,5935,5607,5962,176,0,7528,you_might_like
2021-08-04,facebook,New items,Development,3359,9172,11065,85,5,5216,
2021-08-04,facebook,Promos,Parents,2914,24364,4884,153,3,4217,discounts
2021-08-04,facebook,Wholesale,Interests,14641,16189,6082,106,2,16571,hobby
2021-08-04,facebook,Wholesale,Wide,595,1012,1465,21,0,786,cheap
2021-08-04,google,Crazy discounts,Improvement,2369,22668,13101,343,6,2271,
2021-08-04,google,Electronics,Narrow,25567,43569,19298,390,4,31926,discounts
2021-08-04,google,Wholesale,Interests,7356,4258,5152,184,0,6696,hobby
2021-08-04,google,Wholesale,Wide,936,2625,2496,21,1,701,cheap
2021-08-05,facebook,Brand,Reach 2,796,2960,3420,2,0,608,recognition
2021-08-05,facebook,Crazy discounts,Improvement,969,17054,25334,306,6,1284,
2021-08-05,facebook,Electronics,Narrow,14758,107085,44589,739,6,23128,discounts
2021-08-05,facebook,Lookalike,Broad,35695,133513,118614,742,9,49716,you_might_like
2021-08-05,facebook,New items,Development,2608,9704,7533,50,1,4206,
2021-08-05,facebook,Wholesale,Interests,2505,24710,11357,101,7,2170,hobby
2021-08-05,facebook,Wholesale,Wide,2366,1846,1065,18,0,2733,cheap
2021-08-05,google,Electronics,Narrow,6711,110292,91064,818,12,9519,discounts
2021-08-05,google,Wholesale,Interests,3885,16058,21165,200,8,3119,hobby
2021-08-06,facebook,Brand,Reach 2,432,14286,14186,3,0,525,recognition
2021-08-06,facebook,Crazy discounts,Improvement,1079,13330,22768,484,1,1228,
2021-08-06,facebook,Electronics,Narrow,39949,41571,103042,298,9,56758,discounts
2021-08-06,facebook,Lookalike,Broad,36222,57555,35030,1543,2,54863,you_might_like
2021-08-06,facebook,Lookalike,Broad new,5030,15989,7840,145,6,4882,you_might_like
2021-08-06,facebook,New items,Development,2494,8177,10491,233,0,2164,
2021-08-06,facebook,Promos,Parents,2732,9959,14236,104,2,4018,discounts
2021-08-06,facebook,Wholesale,Interests,5823,6744,9726,129,6,5771,hobby
2021-08-06,facebook,Wholesale,Wide,1843,3509,3092,25,0,2535,cheap
2021-08-06,google,Crazy discounts,Improvement,2472,5756,7788,413,6,2546,
2021-08-06,google,Electronics,Narrow,11757,57096,84286,497,10,8233,discounts
2021-08-06,google,Promos,Parents,4604,19405,15079,105,1,3593,discounts
2021-08-06,google,Wholesale,Interests,11731,19501,6267,162,6,16431,hobby
2021-08-06,google,Wholesale,Wide,607,1003,2012,11,0,447,cheap
2021-08-07,facebook,Brand,Reach 2,629,4539,11306,2,0,646,recognition
2021-08-07,facebook,Crazy discounts,Improvement,3305,10530,20965,354,2,4160,
2021-08-07,facebook,Lookalike,Broad,8872,92769,40355,1057,32,13672,you_might_like
2021-08-07,facebook,Lookalike,Broad new,8506,18070,18446,188,6,13158,you_might_like
2021-08-07,facebook,New items,Development,1678,15620,7494,375,1,2153,
2021-08-07,facebook,Promos,Parents,3125,18688,23308,51,1,4415,discounts
2021-08-07,facebook,Wholesale,Interests,3222,20313,31234,78,0,3641,hobby
2021-08-07,facebook,Wholesale,Wide,1416,3557,1076,24,0,1541,cheap
2021-08-07,google,Crazy discounts,Improvement,1753,16871,12261,231,4,1163,
2021-08-07,google,Electronics,Narrow,28251,141012,42348,765,1,44216,discounts
2021-08-07,google,New items,Development,2428,6447,2769,57,3,3479,
2021-08-07,google,Wholesale,Interests,8642,16977,16307,171,5,13009,hobby
2021-08-07,google,Wholesale,Wide,1254,439,2815,15,0,1357,cheap
2021-08-08,facebook,Brand,Reach 2,579,16221,10248,6,0,446,recognition
2021-08-08,facebook,Crazy discounts,Improvement,2006,20096,12727,161,2,2240,
2021-08-08,facebook,Electronics,Narrow,21487,90544,118788,442,5,28184,discounts
2021-08-08,facebook,Lookalike,Broad,6563,135313,73959,657,32,9888,you_might_like
2021-08-08,facebook,Lookalike,Broad new,1601,9288,6679,154,3,2334,you_might_like
2021-08-08,facebook,New items,Development,1282,14956,11560,179,3,1466,
2021-08-08,facebook,Promos,Parents,6092,14778,10372,146,0,9298,discounts
2021-08-08,facebook,Wholesale,Wide,1635,3343,4070,25,1,1244,cheap
2021-08-08,google,Crazy discounts,Improvement,855,21939,4354,325,0,733,
2021-08-08,google,Electronics,Narrow,22239,76835,51064,905,10,23473,discounts
2021-08-08,google,Wholesale,Interests,5780,25688,21571,91,1,7567,hobby
2021-08-08,google,Wholesale,Wide,914,977,4232,13,0,1085,cheap
2021-08-09,facebook,Brand,Reach 2,269,16225,14747,2,0,345,recognition
2021-08-09,facebook,Crazy discounts,Improvement,1990,5968,11422,333,6,3230,
2021-08-09,facebook,Electronics,Narrow,7264,54081,35319,591,13,6765,discounts
2021-08-09,facebook,Lookalike,Broad,17105,130006,80373,921,11,18478,you_might_like
2021-08-09,facebook,Lookalike,Broad new,4526,3019,4716,154,5,7765,you_might_like
2021-08-09,facebook,New items,Development,0,0,0,0,0,0,
2021-08-09,facebook,Promos,Parents,2669,16688,9023,57,2,4452,discounts
2021-08-09,facebook,Wholesale,Interests,8919,10324,10431,79,4,15313,hobby
2021-08-09,facebook,Wholesale,Wide,2311,5850,2039,23,0,3006,cheap
2021-08-09,google,Electronics,Narrow,35562,34739,16609,174,11,34120,discounts
2021-08-09,google,New items,Development,0,0,0,0,0,0,
2021-08-09,google,Wholesale,Interests,1282,15760,19476,109,5,1775,hobby
2021-08-09,google,Wholesale,Wide,718,1961,852,17,0,615,cheap
2021-08-10,facebook,Brand,Reach 2,682,11879,6593,2,0,748,recognition
2021-08-10,facebook,Crazy discounts,Improvement,2597,6001,7637,186,5,4098,
2021-08-10,facebook,Electronics,Narrow,11214,106771,112194,830,13,10262,discounts
2021-08-10,facebook,Lookalike,Broad,25167,117116,82598,711,29,27945,you_might_like
2021-08-10,facebook,Lookalike,Broad new,7978,14470,11910,133,4,7124,you_might_like
2021-08-10,facebook,New items,Development,751,5469,1933,19,1,1200,
2021-08-10,facebook,Promos,Parents,6020,26065,11191,97,0,7204,discounts
2021-08-10,facebook,Wholesale,Interests,4555,27420,9050,92,1,7913,hobby
2021-08-10,google,New items,Development,987,4069,1402,48,0,1603,
2021-08-10,google,Promos,Parents,1097,16208,5313,100,1,1219,discounts
2021-08-10,google,Wholesale,Interests,6999,30093,29411,24,2,5881,hobby
2021-08-10,google,Wholesale,Wide,618,3433,1831,2,1,950,cheap
2021-08-11,facebook,Brand,Reach 2,783,8374,3116,5,0,602,recognition
2021-08-11,facebook,Crazy discounts,Improvement,2323,15004,10409,95,7,3457,
2021-08-11,facebook,Electronics,Narrow,14505,134249,99892,729,3,23569,discounts
2021-08-11,facebook,Lookalike,Broad,28805,95292,65496,1007,18,24581,you_might_like
2021-08-11,facebook,Lookalike,Broad new,5629,5746,6917,171,5,5688,you_might_like
2021-08-11,facebook,New items,Development,1445,6130,1845,42,1,1704,
2021-08-11,facebook,Wholesale,Interests,11263,17198,31704,145,7,11920,hobby
2021-08-11,facebook,Wholesale,Wide,4076,7840,6974,37,1,6213,cheap
2021-08-11,google,Crazy discounts,Improvement,2670,5272,13393,44,7,2887,
2021-08-11,google,Electronics,Narrow,35915,43152,27321,512,10,53327,discounts
2021-08-11,google,Wholesale,Wide,2457,3093,5838,31,2,1790,cheap
2021-08-12,facebook,Brand,Reach 2,220,13026,12430,4,0,326,recognition
2021-08-12,facebook,Electronics,Narrow,31306,26691,42403,767,7,51225,discounts
2021-08-12,facebook,Lookalike,Broad,15337,151554,91668,1358,10,26722,you_might_like
2021-08-12,facebook,Lookalike,Broad new,3082,10840,3436,70,0,4355,you_might_like
2021-08-12,facebook,New items,Development,575,1865,1918,75,2,745,
2021-08-12,facebook,Promos,Parents,1291,15923,6704,62,3,2271,discounts
2021-08-12,facebook,Wholesale,Interests,9160,5830,11393,143,3,9691,hobby
2021-08-12,facebook,Wholesale,Wide,2488,5141,5636,17,3,3501,cheap
2021-08-12,google,Crazy discounts,Improvement,2265,15420,5478,105,4,3718,
2021-08-12,google,Electronics,Narrow,33399,87597,20170,663,6,46593,discounts
2021-08-12,google,New items,Development,2425,2948,5164,72,1,3173,
2021-08-12,google,Promos,Parents,4433,7302,16455,31,1,4210,discounts
2021-08-12,google,Wholesale,Interests,1329,4313,12858,22,3,2025,hobby
2021-08-12,google,Wholesale,Wide,1473,1855,2355,18,1,1550,cheap
2021-08-13,facebook,Brand,Reach 2,287,6717,2308,3,0,236,recognition
2021-08-13,facebook,Crazy discounts,Improvement,3488,8930,7091,296,3,5886,
2021-08-13,facebook,Lookalike,Broad,18266,98595,82198,1101,21,18625,you_might_like
2021-08-13,facebook,Lookalike,Broad new,6011,4875,6509,40,1,8218,you_might_like
2021-08-13,facebook,New items,Development,3275,13407,13397,306,4,4108,
2021-08-13,facebook,Promos,Parents,4211,12735,10638,142,1,6133,discounts
2021-08-13,facebook,Wholesale,Interests,6434,28461,36429,128,2,10123,hobby
2021-08-13,facebook,Wholesale,Wide,502,6170,2919,44,1,573,cheap
2021-08-13,google,Crazy discounts,Improvement,2196,3537,3314,91,1,2358,
2021-08-13,google,Electronics,Narrow,9178,111716,30757,833,1,9649,discounts
2021-08-13,google,New items,Development,4738,13504,10462,249,5,6472,
